"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.1044,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.12196,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.21231,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.40955,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.63161,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.75957,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.69206,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.4939,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.23179,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.94062,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.65388,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.41013,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.25507,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.20068,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.29487,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.59048,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.96567,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.27157,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.40032,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.42246,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.42561,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.45981,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-05",99.50183,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-06",99.49825,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-07",99.40068,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-08",99.24664,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-09",99.07818,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-10",98.91698,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-11",98.75394,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-12",98.5639,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.32234,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.04906,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.76499,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.0355,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.8561,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.2942,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.8571,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.8829,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.6377,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.4594,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.3806,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.2723,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.957,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.6288,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.338,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.0429,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.72781,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.42078,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.33633,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.35207,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.36993,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.02369,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",98.56049,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",98.5644,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.48569,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.7376,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.1932,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.0122,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.6314,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4622,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.5098,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.577,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6321,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.8107,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.3951,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.7018,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.5032,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.7559,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.97164,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.68542,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.7865,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.2545,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.816,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.2034,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.2499,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.1946,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.0475,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.6797,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.178,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.86634,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.0819,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.6905,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.0789,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.1029,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.9406,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.7575,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.5921,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.1928,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.14888,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-09",97.80846,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-10",96.97369,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-11",96.78505,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-12",96.76061,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-01",96.81484,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-02",96.90257,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-03",97.10306,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-04",97.08267,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-05",96.62074,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-06",96.42554,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-07",96.27867,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-08",96.23338,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-09",96.24255,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-10",96.48077,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-11",96.85085,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-12",97.02234,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",97.02998,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",96.89467,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",96.85795,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.89471,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.26871,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.4582,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.37298,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.16499,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.1751,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.13805,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.07162,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.27912,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-01",97.79322,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.1684,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.0738,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-04",97.33304,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-05",96.77988,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-06",96.75058,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-07",96.63393,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-08",96.42255,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-09",96.06853,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-10",95.24513,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-11",94.2197,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2021-12",93.67391,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-01",93.75755,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-02",93.87331,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2022-03",94.08057,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.50215,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.37269,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.33792,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.29659,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.32645,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.37748,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.33365,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.27336,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.2568,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.36785,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.54746,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.55588,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.45265,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.42331,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.53445,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.61652,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.61072,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.54192,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.48782,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.48279,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.42545,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.32191,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.36133,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.48824,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.63784,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.75578,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.83166,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.87283,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.97499,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.0612,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.0913,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.0852,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.0752,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.0931,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.1439,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.3159,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.4553,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.5437,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.6138,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.7342,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.8296,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.8896,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9474,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.0193,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.212,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.4122,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.5891,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.7587,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.7888,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.724,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.5906,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4799,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3515,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.2544,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.2354,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.2527,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.2683,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.231,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.1702,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.069,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.9608,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.9029,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.8645,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.8216,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.8317,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.7102,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.6437,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.6515,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.6155,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.6023,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.5877,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.6164,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.5601,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.2171,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.51519,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.81777,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.80168,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.1572,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.37376,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.46547,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.42472,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.09386,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.79221,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.80417,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.94788,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.27789,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.73991,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.1156,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.5684,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.8828,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.0562,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.0392,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.874,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.7113,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.4075,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.017,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.67471,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.10716,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.08468,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",97.62431,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",97.98657,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.616,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.31494,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.73483,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.58253,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.13212,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.71165,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.54129,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.46162,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.37018,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.43427,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.8363,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.41689,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.752,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.79694,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.71101,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.62623,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.65334,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.0199,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.6171,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.2192,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.5781,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.6466,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.5126,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.197,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.8683,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.6518,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.4792,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4382,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.413,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.125,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.82352,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.77523,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.84689,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.95285,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.93027,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.69926,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.49854,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.26443,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.09795,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.0728,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.40197,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",99.98366,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.5246,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.8904,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.0965,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.2626,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.2458,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.168,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.1386,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.2,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.2499,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.4865,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.6922,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.743,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.7221,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.6559,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.5354,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.435,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.2876,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.0377,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.8157,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.735,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.7682,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.7478,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.7324,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.5478,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.3352,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.2027,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.1722,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.3117,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.2865,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.80595,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.99387,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.63012,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.8327,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.39492,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.68931,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.80919,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.71525,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.38187,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.1839,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.40475,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.76884,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.259,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.8587,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.5682,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.3633,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.859,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-07",103.0049,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-08",102.9359,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-09",102.8792,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-10",102.8776,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-11",102.7393,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-12",102.3593,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-01",101.6714,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-02",100.7083,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-03",99.30481,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.0065,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.0764,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.97349,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.84977,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.59567,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.58965,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.88639,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.1891,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.4662,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.632,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.9625,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.4399,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.7768,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.9879,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.1037,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.1795,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.2472,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",102.2564,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",102.1588,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",102.1699,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.359,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.7058,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",103.0465,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",103.2348,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",103.2068,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",103.0469,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.8126,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",102.7452,
